X,B cell,DC,Fibroblast,ILC,Keratinocytes,Lymphatic endothelium,Macrophage,Mast cell,Melanocyte,Mural cell,Schwann cell,T cell,Vascular endothelium
28x38,0.6390898,0.64184654,0.45429417,0.29058444,2.2649918,0.27877992,0.5081114,0.87026376,0.63507295,0.30735332,1.5280219,0.37387598,0.2887094
37x33,6.4213367,4.487429,5.0992303,2.2765152,17.459724,4.1706495,2.8049037,5.9326463,5.8317246,2.6767404,8.53699,2.4463828,2.5496874
21x28,3.3893871,2.9261289,4.0518284,1.8096869,10.544901,1.9402595,1.7299986,3.8932223,3.2860506,2.2867465,6.5253477,1.788632,1.9202551
32x24,1.2722512,0.49569547,0.7666614,0.34858242,2.1924982,0.62971044,0.28564522,1.1829861,0.62842625,0.32292774,1.6791432,0.46204513,0.5841206
22x42,1.6648238,1.1081682,1.3886818,0.8182986,5.96399,0.8378994,1.1839038,2.5016224,1.2906948,0.7469873,3.0089571,0.7743204,0.97189367
27x19,0.4897397,0.21089098,0.97088313,0.38638037,1.4194964,0.27174917,0.8300043,0.6616022,0.34856835,0.1605214,1.1293974,0.26161125,0.18522535
37x24,0.07846487,0.07073385,0.13268849,0.060525242,0.978431,0.060215354,0.055618715,0.18452491,0.22781187,0.20289843,0.39118722,0.05697673,0.035790555
28x13,0.30431432,0.23975077,0.39122277,0.16180316,0.737109,0.19636908,0.2208115,0.4641447,0.18475746,0.43204057,0.8515776,0.14194949,0.11647274
28x35,2.04551,2.2349288,1.7733189,1.007866,6.419052,1.2617173,1.484108,2.2522292,1.7351393,1.0135468,4.337214,1.1649128,1.9158721
39x37,0.97465384,0.27689615,0.6924054,0.16870181,1.8819866,0.19132401,0.28173333,0.49059507,0.42566574,0.25704512,1.393366,0.17355214,0.20574597
38x9,0.18845856,0.22376172,0.27185678,0.13181205,0.7377777,0.10502449,0.21100529,0.23163205,0.21235189,0.05577837,0.4465299,0.1158003,0.034978557
22x31,0.321273,0.52633,0.46542725,0.13950749,1.856305,0.1815027,0.23253052,0.4095562,0.5000068,0.17527738,1.3352525,0.13654207,0.19071649
30x35,1.2470714,0.71921927,0.73460114,0.38771972,2.9243424,0.5079162,0.7227444,0.98585165,0.61546504,0.6366776,1.6002645,0.4041464,0.32661852
3x40,1.07346,0.6834791,1.3060163,0.4610809,2.9458718,0.7120667,0.649138,0.85686517,0.9176417,0.5536101,1.8016074,0.6803944,0.5512917
18x34,2.5756307,1.5046701,2.4454186,0.98670346,7.595454,1.9420304,1.7092656,3.5689316,2.6458027,1.1554766,4.6819196,0.90943927,1.593944
50x5,1.7274818,1.1837065,1.4533002,0.75725526,5.804962,1.4302851,1.3189049,2.188863,1.471262,0.8202213,3.814973,0.7848845,1.3134642
9x50,0.8440728,0.5617022,0.75309336,0.33439142,2.5862741,0.87630606,0.30854502,0.7181951,0.33026487,0.46805337,1.5857829,0.2892232,0.49559334
12x49,0.63848656,0.22168027,0.5497004,0.17446858,1.8348814,0.35816363,0.2905779,0.77838457,0.38601565,0.20256704,0.9932958,0.16091476,0.4400063
21x29,3.958452,3.2756467,3.3227358,1.2346269,9.768971,2.2428992,2.181022,4.1688304,2.4370844,1.275113,4.949632,1.2169226,1.5057921
50x9,0.64500034,0.5849815,0.8301801,0.20949541,2.1989295,0.5495971,0.29755163,0.8169342,0.59309393,0.28023052,1.3601146,0.18475418,0.15574688
3x21,0.68703103,0.39245787,0.3505676,0.31984767,1.4747667,0.4134736,0.55769676,0.42946276,0.22043665,0.17783731,1.1182142,0.25566635,0.32630774
25x49,2.5091262,0.9668963,1.8060024,0.9427994,5.689681,2.4469872,1.0322286,2.6493914,1.8109744,1.26299,4.1960893,1.1212726,0.72191775
21x36,1.2936614,0.8879753,2.8732295,0.5724003,3.8897328,1.1655399,0.85706913,1.2953892,1.0736221,0.7469025,3.7106528,0.5885044,0.6731021
26x39,0.53365576,0.41273952,0.9410212,0.3049895,3.5463138,0.55849195,1.1801486,1.1267186,0.5567983,0.35959625,1.6003073,0.27400804,0.64383644
29x42,2.1702065,1.8632663,2.3936849,0.85792404,7.1035995,1.281136,1.2802801,1.7348235,1.8626542,0.9870708,2.6232336,1.133635,1.0905383
28x36,0.51127625,0.7054154,0.61194307,0.5417091,3.01523,1.0927781,0.61744,1.2038754,0.6827806,0.42828563,1.2845718,0.32470578,0.37946096
4x21,0.7044492,0.895785,1.0120474,0.4339907,2.569653,0.5679064,0.64996773,1.0401411,0.93511415,0.35816213,2.7036853,0.42362142,0.73522985
29x37,0.698007,0.32068437,0.92798764,0.36130005,2.0929682,0.61629,0.35940266,0.82654405,0.4473347,0.2642809,1.4509567,0.23256911,0.22723997
28x20,0.786506,0.55992204,0.52306515,0.33053663,2.4826467,0.7176591,0.30873033,0.93546045,0.53219265,0.16797763,1.2496114,0.31540236,0.27935332
47x47,0.05611504,0.023329152,0.059058204,0.03557365,0.36051974,0.030101877,0.020495089,0.13846785,0.05866514,0.06516791,0.12891072,0.033125453,0.015432283
15x36,3.3136516,2.9756258,3.8468397,1.741947,11.291129,2.803407,2.6056273,3.6274674,2.7270517,1.842985,5.417252,1.7499253,2.2820113
20x32,0.9598505,1.0144501,1.5370629,0.51622313,3.5123222,1.0723189,0.576266,1.3104831,0.76333106,0.5880404,2.0694911,0.60795915,0.34110987
7x46,0.078532286,0.034228705,0.12173576,0.03725641,0.46032727,0.1242454,0.08404683,0.3253076,0.05201725,0.046465073,0.30052105,0.036762018,0.038008366
50x8,1.1942586,0.4710033,0.95824873,0.50320804,3.5470023,0.68764704,1.3332212,0.96972847,1.0511602,0.47711042,1.9417568,0.47424385,0.6823521
50x11,0.30856305,0.22118425,0.16542055,0.17304893,1.3721769,0.11618473,0.22467743,0.67968196,0.20019844,0.10746912,0.9051445,0.17952883,0.26025915
12x43,0.19772819,0.64070094,0.48672673,0.155714,2.0496035,0.25623584,0.17542937,0.7606775,0.27185735,0.23923263,0.630211,0.18802029,0.15270333
26x32,2.474982,1.7071967,1.2755694,0.78970087,5.3379273,1.2602307,0.9701477,1.9491698,1.2297348,1.0899734,2.891314,0.93640655,0.6191659
19x35,1.3365321,0.77944297,1.4875168,0.5574812,5.0467644,0.9439667,0.81462234,1.6926396,1.0257381,1.2143204,3.823048,0.64489216,1.2611574
20x36,2.9868193,2.1071506,2.340418,0.85555506,8.007026,1.8940995,1.4110365,2.236416,1.9008542,1.5363498,4.931501,0.8849414,1.7678198
46x5,0.379408,0.6760953,0.52849555,0.32391468,2.1936932,0.6471794,0.4489303,0.71348494,0.65049666,0.33667418,1.5541093,0.30641356,0.22857724
21x32,1.4990526,0.8517039,1.1110814,0.49123895,4.3851476,0.59844255,0.76666987,1.6466887,0.82755655,0.39383128,2.610377,0.42670113,0.69016635
35x35,1.1780615,1.3428028,1.5347685,0.5859037,3.4832003,1.1038142,1.048618,1.4852607,0.70862395,0.4038286,2.3499033,0.47387603,0.73764634
44x5,0.33304992,0.2010389,0.08766708,0.12194298,1.1792442,0.2926886,0.1652033,0.34546563,0.40917993,0.08529689,0.56122035,0.13293831,0.15362985
8x48,0.76827615,0.66630584,0.7236809,0.5393596,2.8552434,0.32379746,0.80919254,1.016466,0.74378085,0.45549804,1.8367,0.4232072,0.33941466
33x40,4.71802,2.8126097,2.5400157,1.5535313,10.459068,2.1092856,2.167918,4.760891,2.9393704,1.5624777,6.228526,1.580801,1.5415828
27x29,2.1903086,1.3690382,1.0294112,1.2390127,5.0535264,0.9380949,0.76181525,1.6155454,1.0290097,0.6422533,3.0572083,0.7753514,1.160752
33x9,0.28096595,0.24197645,0.4219219,0.19024731,1.5752798,0.36415356,0.2473893,0.43630278,0.39988235,0.25129735,1.1247295,0.21393932,0.15248796
29x34,2.5548956,1.9997562,1.4063115,0.63513446,6.1047893,1.2324474,0.8629827,2.1367602,1.5141317,1.1107583,3.4245765,0.8969608,1.2050768
11x43,0.44859478,0.11404188,0.6856936,0.14006282,1.253087,0.19080098,0.24906428,0.45977455,0.38990253,0.29495016,0.9191003,0.17952773,0.15518478
12x38,0.12382133,0.01568255,0.12589704,0.0303137,0.18910079,0.036902294,0.036887743,0.080491684,0.06473204,0.037961558,0.19904546,0.03826364,0.0766247
15x28,0.2563418,0.16723666,0.16401385,0.101015255,1.0405383,0.30821788,0.2865731,0.22806078,0.18246876,0.11471787,0.517305,0.07714545,0.091206074
34x33,2.8944688,2.2453418,2.7340603,0.86005086,9.31972,1.3812145,2.2837722,2.6623378,2.5353892,1.0610371,4.4716988,0.8257435,1.4147984
31x8,0.4440897,0.14357707,0.3691813,0.192383,1.3876128,0.08995804,0.21828207,0.3795226,0.28434494,0.18016087,0.75223964,0.15481752,0.10906246
26x31,0.33445525,0.44353032,0.36132437,0.23502788,1.6879753,0.24097322,0.17125925,0.41902578,0.38333187,0.3314312,0.7327263,0.21158816,0.21905254
13x49,0.06065477,0.09065819,0.11121728,0.10561452,0.60972965,0.12677595,0.037526675,0.25406548,0.2715307,0.03994869,0.34048906,0.05112127,0.048948996
28x15,0.4126286,0.07169504,0.3890147,0.1676032,1.1659636,0.10375561,0.126358,0.54453915,0.22830817,0.24289852,0.63726157,0.16274032,0.07839936
2x29,0.49164212,0.40294892,0.47084183,0.3016652,1.9277302,0.56376916,0.29449978,0.6098076,0.72922146,0.21294579,1.9820489,0.27256036,0.22058262
33x35,0.9451671,0.72289866,0.68549114,0.3872786,3.2183485,0.63566035,0.6811834,1.0617894,1.0093808,0.47462866,2.6034331,0.4080431,0.809285
15x19,0.10692756,0.149192,0.11603749,0.054125354,0.55775464,0.08352897,0.052590545,0.18297204,0.105039984,0.037979312,0.30319148,0.052247465,0.066694915
23x42,1.3202043,0.27619672,0.81591827,0.26339808,2.3794656,0.41600302,0.4182654,0.55850327,0.6026043,0.28696173,1.4067944,0.25289372,0.22352852
32x35,0.38495862,0.24822012,0.34381604,0.16739063,2.085239,0.4757979,0.21968731,0.67714643,0.43072066,0.23778933,1.3210701,0.1681649,0.3086071
6x39,1.2581732,0.72980344,1.0049661,0.7148831,3.2438455,1.0115033,0.41295522,1.5016241,0.817409,0.45262834,2.2536702,0.5196923,0.5204591
19x33,4.993793,2.3554778,3.3390203,1.6998001,10.897934,2.250727,2.2010417,3.6817672,4.1779346,1.7108477,7.25599,1.9357551,2.005732
27x38,0.6842889,0.44173327,0.7312056,0.21578671,1.6710775,0.5145615,0.33576548,0.88412917,0.42820093,0.19400309,1.6956038,0.23459552,0.33182472
17x32,4.0972595,2.082583,2.5384777,1.4390138,8.445832,1.9743598,1.7378037,3.177832,2.6959448,1.6456808,5.2410994,2.1643076,1.7056003
31x29,0.5426983,0.7771016,1.0103967,0.29649803,2.479465,0.34898075,0.46436715,0.84789914,0.9204057,0.9227738,1.8577714,0.2788965,1.679008
38x36,3.0934055,2.0458717,2.5346563,1.7819687,10.734018,1.7567105,2.9379733,3.975693,2.6097841,1.8351759,5.104382,1.5569471,1.7655269
32x33,4.6917176,3.548745,2.015809,1.4612803,11.811609,2.1733377,1.9943727,4.595339,3.6007829,1.8638482,5.256953,1.946365,2.0508862
47x1,0.6472795,0.13654882,0.44254982,0.17506665,1.0602406,0.19992396,0.5271191,0.6338222,0.40422854,0.3631,1.1473398,0.18604979,0.19221997
42x4,0.086896956,0.014769841,0.031973947,0.032501377,0.14116058,0.04424291,0.016057776,0.1549382,0.050942276,0.05359393,0.5461894,0.04003301,0.013197864
20x43,0.051112253,0.09189874,0.11618039,0.044100326,0.4736895,0.09221193,0.060931668,0.280874,0.2536627,0.05787597,0.57815725,0.04712967,0.04234926
36x36,1.4638256,1.3766022,1.2391179,0.59606385,4.2544436,0.84516656,0.92841,1.3377577,1.1236517,0.564223,2.373086,0.5284354,0.71678466
34x39,1.1845231,1.0158447,0.81154394,0.3053607,2.6680315,0.9577094,0.37544924,1.2403413,0.9926023,0.4535062,2.241446,0.33003035,0.43379155
15x33,2.325846,1.1757435,1.708517,0.6822548,5.3228836,1.1621516,0.9345401,1.4819008,1.8380432,0.87967676,3.8182738,0.78615016,0.68593925
1x32,1.0431907,0.6576999,0.9083342,0.5197746,3.4958777,0.7427928,0.733416,0.8393636,1.4772563,0.4962862,1.7445362,0.4585022,0.31750757
41x37,0.580484,0.59463966,0.93666714,0.287182,2.1719553,0.661423,0.59364235,0.8694574,0.76665896,0.35280174,3.1341438,0.36966026,0.8233884
27x32,0.49842325,0.84044755,0.40313846,0.25499916,2.2993658,0.4418154,0.34801143,0.5818896,0.61635375,0.44670087,0.8764103,0.225068,0.30755144
35x34,1.074847,0.8283448,1.3153288,0.6771196,4.9242554,0.7237715,0.5568361,1.1560488,0.74752235,0.43528283,2.3071542,0.42992702,0.7681172
36x33,2.9794865,2.097841,1.9691266,0.9571965,8.197776,1.207104,1.8223736,3.5074987,2.1563606,1.2284516,3.3810494,1.1855137,1.8134874
29x41,2.0607164,0.72982675,2.2563908,0.73908305,5.2491603,1.1268431,1.5155413,1.7200773,1.890604,0.72182196,2.529935,0.8320702,1.0199498
22x24,0.43759474,0.24289821,0.842531,0.20772699,1.4379915,0.1596923,0.23842244,0.6412159,0.63634944,0.323133,1.0282228,0.15859231,0.41066545
22x32,1.1169677,0.6148944,0.81817925,0.4358866,3.5877352,0.57033926,0.47792974,1.128415,0.58676654,0.4602286,1.6638218,0.45908284,0.6496159
30x31,2.2090883,1.5778021,2.3322158,0.67959005,6.215274,1.1712403,2.0035748,2.290703,1.5479903,0.7220745,2.8107338,0.83681744,0.8379709
27x30,0.61574274,0.50204647,0.7335135,0.2653762,2.0544577,0.34955704,0.26358315,0.55718464,1.2108461,0.7978479,1.2370275,0.3263095,0.4210515
24x31,2.545744,1.7527328,1.7154162,0.9284848,6.08485,1.4324273,1.6221576,1.6914675,2.53241,1.086777,3.8441875,0.89424527,1.1595424
15x48,1.0757607,0.5377745,1.2965147,0.3687645,2.7677076,0.59777224,0.80721027,0.93726134,1.0767624,0.413008,2.114681,0.32248127,0.6948151
17x47,0.35548753,0.42743108,0.5946903,0.20557296,1.6638995,0.36673144,0.13712223,0.7067122,0.30655375,0.48149112,1.0853163,0.14176744,0.20601647
14x14,0.103249215,0.08872776,0.13760838,0.052111886,0.41971552,0.070902765,0.15961422,0.20125699,0.17784907,0.11988489,0.5892082,0.04678096,0.102530055
10x29,0.09659839,0.1254193,0.26586017,0.059958234,0.45641708,0.04640992,0.06141266,0.13890503,0.09074653,0.17394716,0.22359101,0.05393643,0.031042526
19x8,0.11254872,0.042099744,0.13450788,0.045953363,0.52389985,0.054202024,0.045889694,0.26367295,0.112338044,0.042128414,0.511801,0.060176827,0.10747092
43x25,0.11630744,0.0810611,0.04630609,0.04549263,0.29957747,0.05202251,0.040694427,0.13180324,0.04697,0.029701957,0.28127682,0.039620705,0.03828094
23x28,2.2765307,2.8517854,3.0043366,1.4910138,7.918777,1.4865906,1.4420608,3.3962631,2.742565,1.2393391,4.057853,1.294431,1.6681732
14x41,0.17733581,0.081851505,0.050766636,0.044065196,0.38775185,0.05187101,0.059119057,0.107858494,0.11689138,0.04069336,0.1517734,0.05452988,0.04034595
40x39,0.45747593,0.6413465,0.49873242,0.23450711,1.4963686,0.36537784,0.82883185,0.7817609,0.551586,0.3313399,1.7053934,0.24733037,0.76060957
28x41,1.4408106,1.1826398,1.7622111,0.6818577,3.8964086,1.5010524,0.69613755,1.8443748,1.470851,0.5837159,3.2496858,0.6095555,0.9143655
31x23,0.058196023,0.034646794,0.12185618,0.029569812,0.5021934,0.041674946,0.14414774,0.10561289,0.073929906,0.036979057,0.17158677,0.034434408,0.023017168
21x31,0.44392982,0.62068665,0.660519,0.21281956,2.666329,0.2491691,0.31903005,0.69647914,0.7058367,0.2804903,0.8660522,0.28791562,0.2520407
34x41,1.006229,0.8332773,1.004035,0.47027826,4.782125,0.75807333,0.6726034,1.5316868,0.73602444,0.45115277,2.438431,0.5105182,0.6663336
9x46,1.1262996,1.1853359,1.1334748,0.5030394,3.1331263,0.6921712,0.6069747,0.9414449,1.2095096,0.4862619,2.244895,0.49613413,0.79789215
21x37,0.9123756,0.6831251,1.6340966,0.5494054,2.956501,0.6018678,0.4470107,1.2431837,0.8056794,0.49997917,2.9530718,0.3906696,0.61397064
10x15,0.13954139,0.18380095,0.3394986,0.0923277,0.8728027,0.17523102,0.15990572,0.19941881,0.13313127,0.06273786,0.60262775,0.18505588,0.073116854
22x37,2.1374884,2.1788077,2.1170402,1.0787421,5.8654838,1.8572541,1.4023061,2.0868082,1.9107066,0.9762893,3.5331676,1.1081533,1.1540729
19x46,0.33287314,0.326518,0.3667582,0.24726228,1.8251796,0.359377,0.16533901,0.45882955,0.2190491,0.28315458,0.6483262,0.25337797,0.24374615
19x37,2.11223,2.2971435,3.2816994,1.2334542,9.085981,2.3110073,1.99338,3.150372,2.2214282,1.2320461,6.1808987,1.0271438,1.537239
48x9,0.06293011,0.05615809,0.14824243,0.042670228,0.5975738,0.047565207,0.097939596,0.17702514,0.21972343,0.043345798,0.672229,0.052617848,0.0448854
8x49,0.49760953,0.3859885,0.8203617,0.27930477,2.6700897,0.6666437,0.67380625,0.9494366,0.64076436,0.2485294,1.6685921,0.26708788,0.46233392
3x30,0.078310445,0.05648751,0.035063356,0.0587189,0.74387795,0.043310437,0.09779896,0.22561784,0.099182524,0.03798458,0.3402003,0.0642533,0.02745928
22x34,0.64945227,0.34379604,0.86547637,0.22898799,3.2119987,0.35763836,0.38892767,0.68585616,0.69422686,0.31434703,1.2676761,0.22531365,0.91176885
40x23,0.11622154,0.08636635,0.12028273,0.09435927,0.69582206,0.0860524,0.07548052,0.20504944,0.3189459,0.07640886,0.46599415,0.22837001,0.20313029
37x25,0.89509183,0.46310383,0.5712971,0.31761986,1.9163933,0.5251923,0.32835752,0.57401717,0.31437188,0.28145307,1.4162003,0.2477442,0.2548378
22x38,0.7102236,0.38741198,0.9415914,0.46480167,3.053176,0.78094214,0.5611696,0.94147485,0.84573096,0.62630963,2.173854,0.41835728,0.34602165
28x14,0.03614453,0.03190294,0.20049053,0.08909963,0.31750676,0.18640403,0.05215122,0.13045485,0.064178,0.06077337,0.29875016,0.058829557,0.04870991
50x7,0.6394701,0.7131285,0.5329491,0.311186,2.3291564,0.43424806,0.45017636,1.0307587,0.763564,0.40814325,1.3156588,0.28015307,0.2536057
33x36,1.0361055,0.9030957,1.0013087,0.64786613,4.299949,1.1499711,0.7861994,1.626112,0.9639807,0.4698549,2.7995298,0.584348,0.8545968
32x40,1.4028912,2.0010738,1.7007933,0.82511985,5.5621963,1.1308262,1.139287,2.3253553,1.9318011,0.7932641,3.3323236,0.83818835,0.95074207
1x29,1.5152214,0.6312113,1.6150559,0.8965844,4.6459584,1.0955476,0.81456465,1.3696715,1.0507373,0.8101269,2.717785,0.5595051,0.9850672
24x28,2.7372391,2.076265,2.5469887,1.1639127,9.287207,2.2203531,1.5489677,3.0731766,2.2958043,1.272947,5.3205643,1.2164422,1.1670841
24x23,0.2762232,0.46456856,0.31817502,0.2040526,1.3548386,0.42872846,0.89590013,0.4478368,0.29183942,0.18798636,0.85258406,0.15284722,0.18897267
17x33,3.2559092,3.2578847,3.1671066,1.628835,12.510031,2.4245965,2.6570456,3.5985343,3.007108,1.6317447,5.791207,1.497772,1.783319
24x37,1.397078,1.1898551,1.299164,0.7861292,5.291738,0.9261862,0.9001286,1.8185438,1.4588705,0.83677727,3.326882,0.67828923,1.1855063
25x12,0.23348731,0.14603484,0.5271269,0.31186083,0.5850179,0.22262928,0.12660588,0.5002678,0.4873281,0.13912497,0.7680648,0.19904871,0.17272848
15x37,2.2662246,2.0430665,2.9355326,1.0590572,7.806495,2.3271677,2.0694106,2.605713,1.8406924,1.3031541,5.0277414,1.2075372,1.5056432
30x27,0.3417527,0.40715072,0.55763596,0.17793062,1.1809949,0.38540637,0.30867797,0.476561,0.3619601,0.32965657,0.99947536,0.14964223,0.15036328
41x23,0.037813425,0.018918913,0.041073173,0.021525003,0.06459608,0.025416734,0.02943221,0.09470832,0.0530803,0.03424738,0.30476603,0.017837685,0.014648779
37x35,1.5667934,1.0743449,1.5875899,0.5442487,5.445431,0.8621932,0.8274,1.4795748,1.7444249,0.6737346,3.4263337,0.61909205,0.86557966
5x20,0.30048683,0.25555465,0.5729047,0.23778716,2.2485614,0.34485278,0.5433922,0.60108364,0.31453738,0.62071055,1.3856689,0.21651347,0.3336467
2x40,0.50460416,0.7790806,0.5946691,0.3175052,2.799293,0.51029855,0.30968437,0.87083054,0.9465041,0.3093395,1.7072587,0.3565339,0.56994116
32x10,0.18134764,0.03249658,0.051566333,0.04910075,0.6206433,0.093370445,0.02979309,0.18794276,0.090351865,0.05252235,0.38716808,0.054150183,0.02747797
8x30,0.13424183,0.17602232,0.15569738,0.07841607,0.4152334,0.13821061,0.079408936,0.18514895,0.12015347,0.09597111,0.2920948,0.15649803,0.07236982
18x32,1.6892803,0.8925308,1.5615227,0.79043823,4.479706,1.146594,0.62001723,1.6715779,1.3468802,0.93193156,2.691316,0.6988082,0.8629747
10x20,0.402479,0.4884053,0.67253214,0.32339686,2.8476677,0.5922997,0.83913046,0.9645813,0.39383814,0.2604061,1.5574608,0.2982479,0.34241855
19x42,0.13617028,0.11002288,0.34445772,0.053703617,0.7131351,0.09430676,0.12688744,0.15452197,0.0986255,0.07397826,0.28433704,0.053414807,0.20632455
22x30,1.5458578,0.81398976,1.1285404,0.73118734,4.413509,1.1656318,1.0703835,1.7204022,1.3881614,0.8713317,3.0780141,0.6106149,0.59080106
38x31,0.3323571,0.26074424,0.19017638,0.109162614,0.8676291,0.25768083,0.12166859,0.23900113,0.3706261,0.12610878,0.5423022,0.09145727,0.10020054
12x46,1.3452853,1.2222269,0.6776185,0.29851165,2.4415576,0.7572375,0.50845826,0.84246534,0.56777364,0.46990395,1.8488616,0.2974238,0.88242567
26x13,0.27887812,0.23357694,0.30844352,0.1353812,1.1806697,0.13658254,0.15727521,0.5118684,0.255054,0.10421611,0.8163477,0.17944379,0.07069387
2x33,0.576056,0.37368986,0.27394748,0.16628838,1.2371116,0.1588692,0.36805028,0.46275502,0.38561743,0.17709018,0.4378397,0.12766048,0.13634446
23x26,0.10805151,0.1335202,0.10331344,0.06844407,0.86975896,0.07543881,0.0984744,0.24801601,0.16567557,0.08525385,0.7490759,0.05920592,0.051969156
7x44,0.58662087,0.47879583,0.6520669,0.27877706,1.9052415,0.18362896,0.21985845,0.39545155,0.404581,0.5591387,1.5756301,0.29547495,0.28394628
26x33,4.4953465,3.6033952,3.9222987,1.5946819,11.749619,2.4264433,2.3712869,4.37753,3.0600514,1.6686485,6.444479,1.9242878,1.8468176
29x32,1.6376766,0.84692836,1.5625646,0.9677115,4.898106,0.85191983,2.4821885,2.1643817,1.7978225,1.0956838,3.2587852,0.7431493,1.3340557
22x35,1.0922905,0.54914,0.86375505,0.4399895,5.0894427,0.8664025,0.46980962,0.9726899,0.66020364,0.745115,2.3249235,0.5596284,0.8448191
2x37,0.28678972,0.24342081,0.45984548,0.21293163,1.8794554,0.15713331,0.3180292,0.4355243,0.28277978,0.11016023,0.58573,0.23172116,0.17195033
38x32,0.37317434,0.5775441,0.19694324,0.12188858,1.1396703,0.18132067,0.12914783,0.3251561,0.2736261,0.14911357,0.8307497,0.10704739,0.14510384
22x39,0.8641857,0.34081292,0.767458,0.38691473,2.8354962,0.38074502,0.5099001,0.9210724,1.1110704,0.31001726,1.7910808,0.47876942,0.59044564
27x42,1.8944539,0.76111466,1.7092692,0.8632158,6.164579,1.6247674,0.83767474,2.2409935,2.1012397,0.87616944,2.8856308,0.9156937,0.6363557
17x26,0.13112456,0.038864825,0.10115797,0.12963422,0.42685583,0.048096977,0.08304279,0.1371348,0.08209702,0.041124154,0.23751846,0.119181685,0.018507814
28x25,0.05419032,0.08190615,0.03014517,0.050105974,0.5525775,0.0253369,0.06473377,0.11235583,0.7420438,0.023246868,0.118626095,0.04221187,0.015898759
35x32,3.113478,2.3740098,2.7738473,1.3089254,8.008952,1.6407044,1.8051358,2.6534781,2.1476429,1.105031,4.217694,1.2031395,1.5563322
